player_id,year,prize_usd,rank,annual_cost,balance,positive_balance
o0bi,2025,15616,660,113494,-97878,False
d0hm,2025,15598,661,113494,-97896,False
p0fv,2025,15597,662,113494,-97897,False
pi96,2025,15380,663,113494,-98114,False
c0hv,2025,15366,664,113494,-98128,False
tb70,2025,15358,665,113494,-98136,False
r0hp,2025,15046,666,113494,-98448,False
s0w4,2025,15032,667,113494,-98462,False
k0dp,2025,14972,668,113494,-98522,False
z0d1,2025,14954,669,113494,-98540,False
s0s9,2025,14897,670,113494,-98597,False
m0en,2025,14848,671,113494,-98646,False
n0eg,2025,14697,672,113494,-98797,False
pc09,2025,14665,673,113494,-98829,False
f0dp,2025,14654,674,113494,-98840,False
cn44,2025,14648,675,113494,-98846,False
i0a6,2025,14608,676,113494,-98886,False
j737,2025,14550,677,113494,-98944,False
v0d0,2025,14501,678,113494,-98993,False
dh46,2025,14474,679,113494,-99020,False
la54,2025,14389,680,113494,-99105,False
h0ei,2025,14374,681,113494,-99120,False
gf23,2025,14309,682,113494,-99185,False
r0dc,2025,14235,683,113494,-99259,False
d0dk,2025,14177,684,113494,-99317,False
w0ed,2025,14096,685,113494,-99398,False
l0i5,2025,14092,686,113494,-99402,False
sy71,2025,14068,687,113494,-99426,False
rb86,2025,14056,688,113494,-99438,False
lh70,2025,13832,689,113494,-99662,False
n0d9,2025,13795,690,113494,-99699,False
m0ka,2025,13746,691,113494,-99748,False
n0bu,2025,13720,692,113494,-99774,False
o09t,2025,13648,693,113494,-99846,False
sm37,2025,13640,694,113494,-99854,False
h0hu,2025,13625,695,113494,-99869,False
s0gf,2025,13622,696,113494,-99872,False
f0hi,2025,13583,697,113494,-99911,False
gb41,2025,13577,698,113494,-99917,False
t0ge,2025,13492,699,113494,-100002,False
r0iu,2025,13486,700,113494,-100008,False
t0cu,2025,13474,701,113494,-100020,False
d0db,2025,13466,702,113494,-100028,False
g0i3,2025,13465,703,113494,-100029,False
h0ba,2025,13440,704,113494,-100054,False
r0hq,2025,13420,705,113494,-100074,False
p0fj,2025,13399,706,113494,-100095,False
k0hz,2025,13390,707,113494,-100104,False
h0j1,2025,13335,708,113494,-100159,False
va23,2025,13332,709,113494,-100162,False
i330,2025,13318,710,113494,-100176,False
c0px,2025,13292,711,113494,-100202,False
s0ld,2025,13280,712,113494,-100214,False
g0ff,2025,13262,713,113494,-100232,False
d0ly,2025,13223,714,113494,-100271,False
g0of,2025,13192,715,113494,-100302,False
s0e6,2025,13190,716,113494,-100304,False
d0in,2025,13160,717,113494,-100334,False
v0g6,2025,13137,718,113494,-100357,False
k0jh,2025,13086,719,113494,-100408,False
kd87,2025,13078,720,113494,-100416,False
k966,2025,13062,721,113494,-100432,False
k0ez,2025,13039,722,113494,-100455,False
bp79,2025,12982,723,113494,-100512,False
s0xe,2025,12924,724,113494,-100570,False
l0ld,2025,12909,725,113494,-100585,False
l0ck,2025,12882,726,113494,-100612,False
f0c0,2025,12880,727,113494,-100614,False
d0jm,2025,12860,728,113494,-100634,False
p0fy,2025,12774,729,113494,-100720,False
s0nn,2025,12750,730,113494,-100744,False
k0es,2025,12746,731,113494,-100748,False
l0at,2025,12673,732,113494,-100821,False
d0d2,2025,12669,733,113494,-100825,False
g0dd,2025,12660,734,113494,-100834,False
w09b,2025,12650,735,113494,-100844,False
l0bu,2025,12643,736,113494,-100851,False
a0dv,2025,12595,737,113494,-100899,False
e0au,2025,12571,738,113494,-100923,False
d0k3,2025,12564,739,113494,-100930,False
c0of,2025,12558,740,113494,-100936,False
m0sb,2025,12545,741,113494,-100949,False
sq79,2025,12543,742,113494,-100951,False
p0av,2025,12540,743,113494,-100954,False
h0b7,2025,12534,744,113494,-100960,False
t0aa,2025,12525,745,113494,-100969,False
sy00,2025,12489,746,113494,-101005,False
kg53,2025,12461,747,113494,-101033,False
s0jb,2025,12461,747,113494,-101033,False
b0hf,2025,12447,749,113494,-101047,False
w712,2025,12432,750,113494,-101062,False
r0gn,2025,12393,751,113494,-101101,False
r0h6,2025,12341,752,113494,-101153,False
gc17,2025,12309,753,113494,-101185,False
b0d8,2025,12296,754,113494,-101198,False
j732,2025,12169,755,113494,-101325,False
i306,2025,12153,756,113494,-101341,False
t0cn,2025,12130,757,113494,-101364,False
f0gs,2025,12083,758,113494,-101411,False
kg49,2025,12067,759,113494,-101427,False
s0s5,2025,12055,760,113494,-101439,False
a0ja,2025,12002,761,113494,-101492,False
g0lg,2025,11972,762,113494,-101522,False
rb56,2025,11968,763,113494,-101526,False
da86,2025,11951,764,113494,-101543,False
h0ez,2025,11889,765,113494,-101605,False
m0r4,2025,11873,766,113494,-101621,False
c0q4,2025,11872,767,113494,-101622,False
c09y,2025,11833,768,113494,-101661,False
i0ap,2025,11817,769,113494,-101677,False
b0hy,2025,11783,770,113494,-101711,False
b0ot,2025,11763,771,113494,-101731,False
k0ga,2025,11762,772,113494,-101732,False
s0lt,2025,11757,773,113494,-101737,False
s0lr,2025,11745,774,113494,-101749,False
i305,2025,11723,775,113494,-101771,False
o0br,2025,11722,776,113494,-101772,False
r0f1,2025,11702,777,113494,-101792,False
d0fa,2025,11673,778,113494,-101821,False
r0il,2025,11626,779,113494,-101868,False
b0lv,2025,11604,780,113494,-101890,False
l0db,2025,11555,781,113494,-101939,False
m0na,2025,11510,782,113494,-101984,False
k0em,2025,11490,783,113494,-102004,False
d0hs,2025,11417,784,113494,-102077,False
lg37,2025,11372,785,113494,-102122,False
t0h5,2025,11319,786,113494,-102175,False
tg77,2025,11307,787,113494,-102187,False
n652,2025,11243,788,113494,-102251,False
b0bk,2025,11220,789,113494,-102274,False
g0me,2025,11217,790,113494,-102277,False
mv75,2025,11215,791,113494,-102279,False
b0pn,2025,11209,792,113494,-102285,False
s0y7,2025,11108,793,113494,-102386,False
b0j8,2025,11092,794,113494,-102402,False
c0gk,2025,11087,795,113494,-102407,False
m0l2,2025,11022,796,113494,-102472,False
b0bz,2025,10934,797,113494,-102560,False
k0hl,2025,10928,798,113494,-102566,False
gc89,2025,10853,799,113494,-102641,False
s0vo,2025,10845,800,113494,-102649,False
d0be,2025,10832,801,113494,-102662,False
c0ds,2025,10827,802,113494,-102667,False
e831,2025,10783,803,113494,-102711,False
t0ia,2025,10565,804,113494,-102929,False
l0cu,2025,10538,805,113494,-102956,False
p0ed,2025,10520,806,113494,-102974,False
t0jz,2025,10456,807,113494,-103038,False
w09g,2025,10453,808,113494,-103041,False
z0c9,2025,10441,809,113494,-103053,False
b0wl,2025,10418,810,113494,-103076,False
f0hn,2025,10406,811,113494,-103088,False
l0g8,2025,10402,812,113494,-103092,False
f0bv,2025,10401,813,113494,-103093,False
sy50,2025,10324,814,113494,-103170,False
gk07,2025,10302,815,113494,-103192,False
b0pu,2025,10293,816,113494,-103201,False
r0k9,2025,10256,817,113494,-103238,False
m0ro,2025,10248,818,113494,-103246,False
g0i2,2025,10217,819,113494,-103277,False
v0f6,2025,10112,820,113494,-103382,False
j0dg,2025,10101,821,113494,-103393,False
va70,2025,10090,822,113494,-103404,False
hh15,2025,10038,823,113494,-103456,False
sz36,2025,10021,824,113494,-103473,False
b0iy,2025,10017,825,113494,-103477,False
a0eu,2025,10015,826,113494,-103479,False
y0bb,2025,9997,827,113494,-103497,False
bu32,2025,9957,828,113494,-103537,False
r0j1,2025,9930,829,113494,-103564,False
sx77,2025,9825,830,113494,-103669,False
t0bd,2025,9811,831,113494,-103683,False
m0b9,2025,9786,832,113494,-103708,False
le01,2025,9754,833,113494,-103740,False
f965,2025,9749,834,113494,-103745,False
d0ip,2025,9732,835,113494,-103762,False
v0dx,2025,9705,836,113494,-103789,False
mw69,2025,9678,837,113494,-103816,False
v0bs,2025,9637,838,113494,-103857,False
m0no,2025,9625,839,113494,-103869,False
h0c9,2025,9620,840,113494,-103874,False
h0ek,2025,9618,841,113494,-103876,False
v0di,2025,9608,842,113494,-103886,False
s0kg,2025,9570,843,113494,-103924,False
k0ak,2025,9530,844,113494,-103964,False
k0hu,2025,9504,845,113494,-103990,False
f0fl,2025,9496,846,113494,-103998,False
s0um,2025,9483,847,113494,-104011,False
r0b6,2025,9472,848,113494,-104022,False
hg90,2025,9465,849,113494,-104029,False
bu78,2025,9461,850,113494,-104033,False
bk19,2025,9459,851,113494,-104035,False
gj05,2025,9388,852,113494,-104106,False
p0ka,2025,9372,853,113494,-104122,False
p0i5,2025,9329,854,113494,-104165,False
f0c4,2025,9324,855,113494,-104170,False
bu64,2025,9283,856,113494,-104211,False
m0o6,2025,9239,857,113494,-104255,False
i09u,2025,9196,858,113494,-104298,False
c0c1,2025,9140,859,113494,-104354,False
j0cl,2025,9115,860,113494,-104379,False
kj00,2025,9103,861,113494,-104391,False
d0io,2025,9101,862,113494,-104393,False
c0gu,2025,9090,863,113494,-104404,False
ea31,2025,9060,864,113494,-104434,False
c0kh,2025,9052,865,113494,-104442,False
z0co,2025,9027,866,113494,-104467,False
r0jh,2025,9008,867,113494,-104486,False
f0af,2025,8970,868,113494,-104524,False
b0if,2025,8954,869,113494,-104540,False
p0fu,2025,8947,870,113494,-104547,False
a0ie,2025,8942,871,113494,-104552,False
c0mx,2025,8909,872,113494,-104585,False
w0dd,2025,8868,873,113494,-104626,False
co07,2025,8825,874,113494,-104669,False
h0gk,2025,8799,875,113494,-104695,False
m0wz,2025,8776,876,113494,-104718,False
a0ih,2025,8734,877,113494,-104760,False
p0lg,2025,8712,878,113494,-104782,False
v0bp,2025,8693,879,113494,-104801,False
bt68,2025,8679,880,113494,-104815,False
m0v7,2025,8667,881,113494,-104827,False
mw62,2025,8619,882,113494,-104875,False
sy94,2025,8611,883,113494,-104883,False
z350,2025,8595,884,113494,-104899,False
ml51,2025,8588,885,113494,-104906,False
z0c7,2025,8584,886,113494,-104910,False
y0a8,2025,8578,887,113494,-104916,False
m0wl,2025,8499,888,113494,-104995,False
f0gd,2025,8491,889,113494,-105003,False
t0fh,2025,8489,890,113494,-105005,False
j380,2025,8455,891,113494,-105039,False
m0qq,2025,8398,892,113494,-105096,False
f0bj,2025,8389,893,113494,-105105,False
j0dl,2025,8376,894,113494,-105118,False
mw54,2025,8374,895,113494,-105120,False
d0hi,2025,8364,896,113494,-105130,False
c0o4,2025,8345,897,113494,-105149,False
a0kq,2025,8315,898,113494,-105179,False
d0l8,2025,8283,899,113494,-105211,False
v0g2,2025,8280,900,113494,-105214,False
s0h1,2025,8269,901,113494,-105225,False
ph67,2025,8239,902,113494,-105255,False
r0bf,2025,8222,903,113494,-105272,False
w0b3,2025,8186,904,113494,-105308,False
p0e2,2025,8161,905,113494,-105333,False
b0am,2025,8152,906,113494,-105342,False
m0hy,2025,8119,907,113494,-105375,False
n0ba,2025,8114,908,113494,-105380,False
m0xq,2025,8076,909,113494,-105418,False
f0c2,2025,8074,910,113494,-105420,False
b0qq,2025,8048,911,113494,-105446,False
t0fk,2025,8039,912,113494,-105455,False
h0dq,2025,8002,913,113494,-105492,False
b0g6,2025,7944,914,113494,-105550,False
ph77,2025,7909,915,113494,-105585,False
s0bg,2025,7873,916,113494,-105621,False
l0dm,2025,7868,917,113494,-105626,False
v0e3,2025,7862,918,113494,-105632,False
z0by,2025,7809,919,113494,-105685,False
td49,2025,7786,920,113494,-105708,False
a0k4,2025,7776,921,113494,-105718,False
m0ig,2025,7775,922,113494,-105719,False
va15,2025,7732,923,113494,-105762,False
cn88,2025,7710,924,113494,-105784,False
lf26,2025,7700,925,113494,-105794,False
l0k7,2025,7688,926,113494,-105806,False
mv39,2025,7671,927,113494,-105823,False
td47,2025,7662,928,113494,-105832,False
m0d4,2025,7657,929,113494,-105837,False
f09u,2025,7645,930,113494,-105849,False
k0lx,2025,7645,930,113494,-105849,False
h0gw,2025,7643,932,113494,-105851,False
m0ho,2025,7641,933,113494,-105853,False
d0cu,2025,7633,934,113494,-105861,False
b0nf,2025,7599,935,113494,-105895,False
g0mh,2025,7590,936,113494,-105904,False
f664,2025,7556,937,113494,-105938,False
u0a3,2025,7538,938,113494,-105956,False
t0e0,2025,7522,939,113494,-105972,False
j0a6,2025,7514,940,113494,-105980,False
l0g5,2025,7511,941,113494,-105983,False
b0jn,2025,7454,942,113494,-106040,False
b0me,2025,7428,943,113494,-106066,False
w0ax,2025,7414,944,113494,-106080,False
m0ic,2025,7378,945,113494,-106116,False
p0k3,2025,7346,946,113494,-106148,False
l0af,2025,7326,947,113494,-106168,False
f0f0,2025,7314,948,113494,-106180,False
b0mr,2025,7303,949,113494,-106191,False
n561,2025,7283,950,113494,-106211,False
b0mp,2025,7230,951,113494,-106264,False
pi95,2025,7219,952,113494,-106275,False
p0iv,2025,7211,953,113494,-106283,False
r0h2,2025,7202,954,113494,-106292,False
s0rf,2025,7172,955,113494,-106322,False
h0e7,2025,7162,956,113494,-106332,False
w749,2025,7137,957,113494,-106357,False
s0jv,2025,7131,958,113494,-106363,False
d0i6,2025,7117,959,113494,-106377,False
p0mn,2025,7065,960,113494,-106429,False
n0ct,2025,7039,961,113494,-106455,False
i0br,2025,7002,962,113494,-106492,False
m0k2,2025,6967,963,113494,-106527,False
h0hs,2025,6964,964,113494,-106530,False
ki91,2025,6917,965,113494,-106577,False
a0l6,2025,6915,966,113494,-106579,False
v0hg,2025,6847,967,113494,-106647,False
a0hz,2025,6822,968,113494,-106672,False
f902,2025,6810,969,113494,-106684,False
b0v0,2025,6806,970,113494,-106688,False
sy74,2025,6802,971,113494,-106692,False
s0e4,2025,6720,972,113494,-106774,False
v0in,2025,6715,973,113494,-106779,False
p09s,2025,6650,974,113494,-106844,False
i0be,2025,6640,975,113494,-106854,False
b0ph,2025,6638,976,113494,-106856,False
c0ju,2025,6598,977,113494,-106896,False
b0qb,2025,6582,978,113494,-106912,False
o560,2025,6569,979,113494,-106925,False
d0d9,2025,6525,980,113494,-106969,False
l0g3,2025,6501,981,113494,-106993,False
k0mx,2025,6483,982,113494,-107011,False
y235,2025,6454,983,113494,-107040,False
w719,2025,6414,984,113494,-107080,False
c0bc,2025,6405,985,113494,-107089,False
p0d4,2025,6403,986,113494,-107091,False
c0gg,2025,6376,987,113494,-107118,False
l0g4,2025,6366,988,113494,-107128,False
r0km,2025,6365,989,113494,-107129,False
j0bq,2025,6352,990,113494,-107142,False
f0fb,2025,6321,991,113494,-107173,False
a0e6,2025,6309,992,113494,-107185,False
w0f8,2025,6296,993,113494,-107198,False
bm09,2025,6285,994,113494,-107209,False
d916,2025,6274,995,113494,-107220,False
g0b7,2025,6265,996,113494,-107229,False
ag57,2025,6256,997,113494,-107238,False
t0af,2025,6239,998,113494,-107255,False
w09t,2025,6228,999,113494,-107266,False
h0hc,2025,6225,1000,113494,-107269,False
ch90,2025,6222,1001,113494,-107272,False
ac39,2025,6190,1002,113494,-107304,False
h0e9,2025,6190,1002,113494,-107304,False
p0n6,2025,6188,1004,113494,-107306,False
h0i7,2025,6183,1005,113494,-107311,False
d09l,2025,6165,1006,113494,-107329,False
kd35,2025,6135,1007,113494,-107359,False
o09s,2025,6129,1008,113494,-107365,False
j0ai,2025,6106,1009,113494,-107388,False
i0b3,2025,6103,1010,113494,-107391,False
s0gm,2025,6090,1011,113494,-107404,False
r0dp,2025,6084,1012,113494,-107410,False
p0jl,2025,6078,1013,113494,-107416,False
s0sd,2025,6075,1014,113494,-107419,False
p0ln,2025,6057,1015,113494,-107437,False
b0e4,2025,6052,1016,113494,-107442,False
s0yb,2025,6020,1017,113494,-107474,False
b0nv,2025,6011,1018,113494,-107483,False
j0fn,2025,6001,1019,113494,-107493,False
c0pk,2025,5974,1020,113494,-107520,False
t0dn,2025,5962,1021,113494,-107532,False
n724,2025,5954,1022,113494,-107540,False
b0ql,2025,5949,1023,113494,-107545,False
va48,2025,5945,1024,113494,-107549,False
b0sw,2025,5933,1026,113494,-107561,False
m0v5,2025,5933,1026,113494,-107561,False
s0jw,2025,5933,1026,113494,-107561,False
mn49,2025,5932,1028,113494,-107562,False
s0wx,2025,5922,1029,113494,-107572,False
e0ab,2025,5916,1030,113494,-107578,False
i416,2025,5877,1031,113494,-107617,False
s0i7,2025,5871,1032,113494,-107623,False
r0ay,2025,5861,1033,113494,-107633,False
k0ci,2025,5860,1034,113494,-107634,False
k0jm,2025,5859,1035,113494,-107635,False
b0bj,2025,5848,1036,113494,-107646,False
pm12,2025,5836,1037,113494,-107658,False
s0r5,2025,5801,1038,113494,-107693,False
p0ms,2025,5784,1039,113494,-107710,False
t0k1,2025,5772,1040,113494,-107722,False
p0ep,2025,5768,1041,113494,-107726,False
t0b4,2025,5768,1041,113494,-107726,False
m0dy,2025,5765,1043,113494,-107729,False
b0pd,2025,5739,1044,113494,-107755,False
s0lf,2025,5725,1045,113494,-107769,False
mm24,2025,5717,1046,113494,-107777,False
t0ch,2025,5712,1047,113494,-107782,False
m0j2,2025,5704,1048,113494,-107790,False
d0fn,2025,5702,1049,113494,-107792,False
w0br,2025,5699,1050,113494,-107795,False
h0d9,2025,5694,1051,113494,-107800,False
s0tb,2025,5691,1052,113494,-107803,False
s0yi,2025,5680,1053,113494,-107814,False
l0cs,2025,5671,1054,113494,-107823,False
c0kn,2025,5655,1055,113494,-107839,False
a0k2,2025,5628,1056,113494,-107866,False
w09x,2025,5623,1057,113494,-107871,False
m0n4,2025,5581,1058,113494,-107913,False
z0ab,2025,5559,1059,113494,-107935,False
t0jo,2025,5542,1060,113494,-107952,False
r0k4,2025,5530,1061,113494,-107964,False
f09j,2025,5505,1062,113494,-107989,False
t0gk,2025,5500,1063,113494,-107994,False
s0uu,2025,5496,1064,113494,-107998,False
k0j9,2025,5486,1065,113494,-108008,False
s0nt,2025,5484,1066,113494,-108010,False
mm79,2025,5465,1067,113494,-108029,False
t0j8,2025,5465,1067,113494,-108029,False
o0bq,2025,5449,1069,113494,-108045,False
v708,2025,5431,1070,113494,-108063,False
va31,2025,5421,1071,113494,-108073,False
s1bv,2025,5416,1072,113494,-108078,False
d0hd,2025,5380,1073,113494,-108114,False
t0ag,2025,5374,1074,113494,-108120,False
bv08,2025,5371,1075,113494,-108123,False
l0n0,2025,5358,1076,113494,-108136,False
k0el,2025,5332,1077,113494,-108162,False
s0yt,2025,5329,1078,113494,-108165,False
s0vz,2025,5324,1079,113494,-108170,False
h0cu,2025,5302,1080,113494,-108192,False
gj90,2025,5275,1081,113494,-108219,False
f0go,2025,5252,1082,113494,-108242,False
i411,2025,5236,1083,113494,-108258,False
w660,2025,5224,1084,113494,-108270,False
tg42,2025,5219,1085,113494,-108275,False
k0ab,2025,5215,1086,113494,-108279,False
j0ak,2025,5189,1087,113494,-108305,False
d0hz,2025,5162,1088,113494,-108332,False
r0ew,2025,5161,1089,113494,-108333,False
l0kr,2025,5113,1090,113494,-108381,False
s0ik,2025,5104,1091,113494,-108390,False
s0ny,2025,5100,1092,113494,-108394,False
l0gb,2025,5086,1093,113494,-108408,False
rd58,2025,5074,1094,113494,-108420,False
o0a6,2025,5040,1095,113494,-108454,False
m0dq,2025,5029,1096,113494,-108465,False
p0mi,2025,5014,1097,113494,-108480,False
r0ek,2025,5014,1097,113494,-108480,False
b0g4,2025,5001,1100,113494,-108493,False
c0hx,2025,5001,1100,113494,-108493,False
p0g0,2025,5001,1100,113494,-108493,False
m0wy,2025,4998,1102,113494,-108496,False
m0w0,2025,4991,1103,113494,-108503,False
b0g9,2025,4976,1104,113494,-108518,False
f0i5,2025,4967,1105,113494,-108527,False
d985,2025,4961,1106,113494,-108533,False
v0et,2025,4943,1107,113494,-108551,False
s0zf,2025,4911,1108,113494,-108583,False
l0gj,2025,4890,1109,113494,-108604,False
l0io,2025,4868,1110,113494,-108626,False
c0az,2025,4846,1111,113494,-108648,False
p0nt,2025,4817,1112,113494,-108677,False
k0js,2025,4810,1113,113494,-108684,False
z0cr,2025,4793,1114,113494,-108701,False
d0lk,2025,4773,1115,113494,-108721,False
s0mj,2025,4741,1116,113494,-108753,False
p0m4,2025,4731,1117,113494,-108763,False
c0lm,2025,4724,1118,113494,-108770,False
c0ko,2025,4720,1119,113494,-108774,False
